date,montant,type_transaction,id_client,region,frequence_transaction,souscrit_offre
2035-04-03,3636,dépôt,22,Bouaké,18,0
2035-11-23,384,dépôt,148,Abidjan,13,0
2041-09-18,8453,paiement,171,Bouaké,3,0
2043-04-12,1069,retrait,99,Yamoussoukro,1,0
2024-11-03,8027,paiement,103,Bouaké,28,0
2041-11-26,6813,retrait,137,Yamoussoukro,1,0
2041-04-08,5518,paiement,92,Yamoussoukro,14,0
2042-02-11,699,retrait,151,Bouaké,3,1
2029-10-12,5575,dépôt,44,Bouaké,18,1
2034-07-06,9545,retrait,141,Abidjan,12,1
2042-02-10,7947,retrait,172,Abidjan,22,0
2040-07-15,2829,retrait,48,Yamoussoukro,16,0
2043-11-07,3750,paiement,144,Abidjan,2,0
2040-03-08,146,paiement,115,San-Pédro,28,0
2026-04-07,5867,dépôt,105,Abidjan,5,1
2041-09-03,2528,paiement,170,San-Pédro,27,0
2044-10-19,7160,retrait,38,Abidjan,25,0
2040-08-08,1042,retrait,192,Bouaké,5,0
2042-09-25,4244,dépôt,84,Abidjan,13,1
2027-02-22,6529,paiement,65,San-Pédro,22,1
2023-08-05,694,dépôt,40,Bouaké,20,1
2035-08-10,2985,paiement,178,Abidjan,24,0
2037-11-08,4757,retrait,57,Bouaké,21,1
2024-02-26,298,retrait,183,Yamoussoukro,9,0
2024-05-20,1698,paiement,96,Yamoussoukro,13,0
2037-07-22,4826,paiement,142,Yamoussoukro,7,0
2042-06-25,8391,retrait,76,San-Pédro,27,0
2035-03-17,4453,retrait,34,Yamoussoukro,22,0
2031-05-29,3459,paiement,88,Abidjan,1,0
2027-05-02,3469,dépôt,174,Abidjan,11,0
2024-05-21,2975,retrait,142,Abidjan,21,1
2028-12-17,4688,dépôt,74,Bouaké,22,0
2044-01-16,7203,retrait,19,Bouaké,1,0
2042-03-04,9816,dépôt,186,Yamoussoukro,28,1
2036-04-06,8619,dépôt,157,Abidjan,26,0
2040-09-26,7225,dépôt,105,Abidjan,9,0
2043-05-27,8587,dépôt,99,Bouaké,19,1
2028-05-19,255,paiement,32,San-Pédro,18,0
2034-05-03,6376,dépôt,101,Yamoussoukro,10,0
2032-11-20,8648,retrait,45,San-Pédro,6,1
2034-03-22,6859,retrait,196,Yamoussoukro,7,0
2032-03-04,5307,retrait,185,Bouaké,5,0
2040-09-16,2220,retrait,173,San-Pédro,21,1
2037-01-17,3211,dépôt,187,Yamoussoukro,23,0
2030-01-21,9691,dépôt,71,Bouaké,11,0
2023-12-14,2716,paiement,172,San-Pédro,2,0
2042-05-06,4625,retrait,185,Bouaké,19,0
2041-05-21,8336,retrait,131,Bouaké,21,1
2023-11-30,9422,retrait,85,Bouaké,12,0
2036-03-20,6627,paiement,107,Yamoussoukro,28,0
2042-01-07,2947,paiement,196,Abidjan,10,0
2044-10-12,368,paiement,41,Abidjan,16,0
2032-04-16,732,dépôt,158,Yamoussoukro,8,0
2041-01-16,8182,paiement,193,San-Pédro,23,0
2042-03-03,2604,dépôt,121,Yamoussoukro,29,1
2039-11-26,5346,retrait,62,Abidjan,16,0
2043-07-07,4894,paiement,72,Abidjan,19,1
2032-11-30,611,retrait,21,Abidjan,1,1
2038-02-11,5823,retrait,55,Bouaké,28,1
2025-01-16,787,retrait,79,San-Pédro,16,0
2027-04-13,6929,dépôt,99,Abidjan,13,1
2044-09-09,626,retrait,108,Bouaké,24,0
2031-04-27,6348,retrait,37,Abidjan,1,0
2032-01-21,2968,retrait,29,Yamoussoukro,12,1
2035-08-24,4439,paiement,150,Bouaké,4,0
2040-08-13,1742,retrait,81,San-Pédro,17,0
2029-03-25,9926,dépôt,71,San-Pédro,6,0
2041-10-23,2234,dépôt,146,Abidjan,16,1
2029-05-22,7760,dépôt,177,Bouaké,14,0
2031-03-12,9508,dépôt,179,Abidjan,23,0
2039-02-22,9338,retrait,37,Abidjan,26,0
2040-06-26,6030,retrait,115,Bouaké,16,0
2043-04-03,4877,dépôt,87,Bouaké,22,1
2031-01-06,1180,paiement,135,Abidjan,14,0
2023-09-17,9628,dépôt,56,Yamoussoukro,10,1
2043-01-24,3341,dépôt,179,Abidjan,29,0
2038-08-14,6559,paiement,122,San-Pédro,9,1
2037-07-18,5707,paiement,37,Bouaké,29,0
2041-08-01,4627,dépôt,158,Yamoussoukro,8,0
2024-01-16,5189,dépôt,55,San-Pédro,16,1
2037-02-24,4719,retrait,24,Bouaké,11,0
2030-01-13,8537,dépôt,117,San-Pédro,3,0
2029-02-05,4690,paiement,180,Yamoussoukro,6,0
2024-08-22,888,dépôt,117,Abidjan,6,0
2028-01-19,5360,retrait,42,Yamoussoukro,25,0
2023-02-15,7455,paiement,52,Yamoussoukro,24,1
2026-12-15,9573,paiement,163,San-Pédro,27,0
2027-07-11,781,paiement,43,San-Pédro,5,1
2027-05-06,4557,dépôt,138,Bouaké,8,0
2037-01-04,4399,paiement,189,San-Pédro,14,0
2028-03-08,2305,retrait,58,Bouaké,27,0
2037-07-30,1375,dépôt,44,Abidjan,22,1
2038-04-06,7104,retrait,51,Bouaké,24,1
2037-01-20,6579,dépôt,158,Yamoussoukro,27,1
2037-07-28,1231,retrait,113,San-Pédro,22,0
2034-12-30,7475,paiement,175,Yamoussoukro,11,0
2043-12-13,8524,paiement,166,San-Pédro,3,0
2030-05-15,6588,paiement,123,Bouaké,23,0
2029-04-29,7656,paiement,80,Bouaké,11,1
2033-05-18,903,dépôt,118,Abidjan,16,0
2042-03-20,6897,dépôt,124,Bouaké,25,1
2040-01-18,7263,dépôt,198,San-Pédro,11,0
2032-04-02,7011,dépôt,183,San-Pédro,15,0
2033-12-29,3913,retrait,16,Yamoussoukro,5,0
2027-05-20,9499,paiement,159,Abidjan,15,1
2041-03-01,2781,retrait,148,Bouaké,26,0
2038-07-29,2138,paiement,120,Bouaké,22,0
2032-03-14,5064,retrait,62,Bouaké,9,0
2040-03-06,4933,dépôt,136,Bouaké,27,1
2030-10-22,8803,dépôt,35,Abidjan,2,0
2035-03-05,6292,paiement,184,Yamoussoukro,14,1
2038-12-07,3278,dépôt,101,Bouaké,14,0
2026-07-22,3638,paiement,25,Bouaké,3,1
2024-03-02,5481,retrait,67,Yamoussoukro,26,0
2032-06-03,5801,retrait,174,Yamoussoukro,20,1
2025-03-16,635,paiement,33,San-Pédro,27,0
2029-03-23,5567,retrait,72,Abidjan,26,1
2024-02-15,3813,dépôt,164,Yamoussoukro,15,0
2041-04-29,8625,retrait,185,Yamoussoukro,2,0
2024-10-27,112,paiement,33,Abidjan,26,0
2029-09-28,9518,dépôt,193,Abidjan,13,0
2024-03-14,2824,retrait,101,San-Pédro,1,0
2038-02-16,1195,dépôt,113,Yamoussoukro,27,0
2042-07-10,5006,retrait,53,Abidjan,9,0
2024-03-10,885,paiement,53,Bouaké,21,0
2037-06-01,3968,paiement,160,Bouaké,3,0
2025-01-21,6570,paiement,26,Bouaké,25,0
2028-05-06,3606,paiement,109,Yamoussoukro,5,0
2028-11-03,2048,retrait,190,San-Pédro,25,0
2036-09-22,5494,dépôt,191,Yamoussoukro,4,0
2031-08-26,8452,paiement,107,Yamoussoukro,19,0
2036-01-28,237,paiement,173,Abidjan,16,0
2044-06-14,9987,paiement,180,Bouaké,1,0
2040-09-23,9584,paiement,54,Yamoussoukro,5,0
2031-08-02,4421,dépôt,48,Yamoussoukro,4,0
2025-11-15,298,dépôt,20,Bouaké,9,0
2024-09-18,2418,dépôt,7,San-Pédro,10,0
2027-11-11,5321,paiement,50,Abidjan,8,1
2031-04-28,9783,paiement,177,Abidjan,22,0
2028-12-18,2418,dépôt,136,San-Pédro,14,0
2026-05-08,4206,paiement,125,Bouaké,8,0
2023-07-30,1300,paiement,153,Bouaké,24,0
2039-10-18,727,dépôt,152,San-Pédro,29,1
2033-11-05,9858,paiement,70,San-Pédro,24,0
2041-09-05,1601,paiement,4,San-Pédro,17,0
2023-04-21,4426,retrait,163,Abidjan,25,0
2023-02-21,5332,retrait,6,San-Pédro,20,1
2027-02-08,6268,paiement,185,Bouaké,20,0
2026-01-14,8634,dépôt,47,Yamoussoukro,24,0
2027-01-04,2429,retrait,170,Yamoussoukro,18,0
2044-04-15,2953,paiement,174,Yamoussoukro,2,1
2028-07-29,7812,paiement,171,Abidjan,15,0
2024-10-14,4564,paiement,23,Yamoussoukro,24,0
2029-05-26,9080,retrait,129,Bouaké,14,0
2030-06-19,4546,paiement,184,Yamoussoukro,13,0
2038-04-29,6929,paiement,67,Yamoussoukro,26,0
2036-01-27,3506,dépôt,92,Abidjan,18,0
2033-07-22,9664,retrait,43,Bouaké,18,0
2042-10-04,9887,paiement,7,Abidjan,26,0
2027-12-01,841,retrait,53,Abidjan,15,0
2027-08-30,9018,paiement,179,Yamoussoukro,19,0
2040-08-19,9764,retrait,17,San-Pédro,16,0
2030-04-23,933,retrait,99,Yamoussoukro,5,0
2035-07-28,1413,dépôt,39,Abidjan,18,0
2033-05-15,2709,retrait,27,Bouaké,13,1
2037-02-13,7913,paiement,115,San-Pédro,26,0
2031-01-24,5133,dépôt,127,Bouaké,14,1
2027-02-07,6781,paiement,73,San-Pédro,2,0
2031-01-20,5864,paiement,188,Abidjan,14,0
2041-12-16,981,retrait,5,Yamoussoukro,5,1
2040-09-30,1916,dépôt,115,Bouaké,23,0
2040-01-09,987,dépôt,118,Yamoussoukro,28,1
2040-02-27,3486,paiement,24,Abidjan,7,0
2036-03-17,8942,dépôt,93,San-Pédro,8,0
2039-02-02,2381,paiement,81,San-Pédro,17,0
2039-05-02,2603,dépôt,176,Bouaké,17,0
2033-11-19,8517,retrait,181,San-Pédro,18,0
2037-03-30,6757,dépôt,43,Abidjan,15,0
2029-11-15,9562,dépôt,166,San-Pédro,2,1
2028-09-14,9777,paiement,10,San-Pédro,1,0
2024-12-06,6899,retrait,87,Bouaké,12,0
2028-02-16,3249,paiement,68,San-Pédro,4,0
2029-11-21,4837,retrait,4,Abidjan,1,1
2038-04-11,2490,paiement,52,Abidjan,13,0
2035-10-12,1734,paiement,112,Yamoussoukro,15,0
2023-02-27,4210,paiement,80,Bouaké,22,0
2028-04-02,6349,paiement,70,Yamoussoukro,9,0
2044-08-20,3863,paiement,48,Bouaké,1,1
2033-03-17,2121,paiement,167,Yamoussoukro,21,0
2033-07-03,9697,dépôt,40,Yamoussoukro,28,1
2040-07-18,4064,retrait,148,Yamoussoukro,12,0
2036-04-02,226,dépôt,144,Bouaké,21,0
2024-06-11,3805,retrait,110,Bouaké,4,1
2039-09-19,7688,dépôt,139,Abidjan,15,1
2040-10-01,4212,paiement,172,Abidjan,12,0
2031-10-15,7584,dépôt,152,Yamoussoukro,14,0
2039-08-11,6399,dépôt,130,Abidjan,12,0
2038-03-24,6886,retrait,63,San-Pédro,16,1
2024-07-19,8806,retrait,96,Yamoussoukro,19,1
2043-07-25,3506,paiement,8,Yamoussoukro,16,0
2030-11-02,1589,paiement,15,Abidjan,23,0
2043-08-22,3078,paiement,10,Yamoussoukro,28,0
2028-12-23,9410,dépôt,179,Bouaké,2,0
2040-07-22,6746,dépôt,143,Yamoussoukro,6,1
2028-07-27,5440,dépôt,87,Bouaké,24,1
2024-10-02,432,retrait,46,Bouaké,11,0
2029-09-11,5636,retrait,115,Abidjan,13,0
2029-08-09,7893,retrait,44,Yamoussoukro,20,0
2033-12-17,9953,paiement,158,Bouaké,14,0
2024-12-31,5316,retrait,154,Abidjan,23,0
2038-11-07,6180,dépôt,163,Bouaké,28,1
2036-07-18,143,retrait,188,Abidjan,24,1
2028-05-18,1819,retrait,83,Bouaké,27,0
2037-07-02,3093,dépôt,140,Yamoussoukro,24,0
2032-07-11,4630,retrait,10,Abidjan,19,0
2028-12-06,1300,retrait,164,San-Pédro,21,1
2042-01-01,3782,dépôt,57,San-Pédro,2,0
2043-11-26,6872,paiement,47,Yamoussoukro,22,1
2023-11-22,3261,dépôt,109,Abidjan,9,1
2027-12-26,4491,paiement,12,San-Pédro,24,0
2036-09-30,2401,paiement,57,San-Pédro,17,1
2037-02-15,2472,dépôt,111,Bouaké,28,0
2023-10-18,8628,paiement,134,Bouaké,28,0
2027-10-14,5357,dépôt,6,Bouaké,23,0
2031-09-12,9072,dépôt,90,Bouaké,6,0
2042-03-31,5036,retrait,128,Bouaké,26,1
2030-07-13,834,retrait,27,Yamoussoukro,20,0
2029-06-30,6588,paiement,9,Bouaké,4,0
2035-04-05,9127,retrait,28,Bouaké,8,0
2044-03-23,3303,retrait,18,Yamoussoukro,7,0
2031-06-30,7219,retrait,58,Yamoussoukro,15,0
2037-06-28,605,retrait,3,Abidjan,10,0
2032-06-26,969,dépôt,174,Yamoussoukro,1,1
2034-12-21,397,retrait,128,Abidjan,9,1
2043-07-15,9383,retrait,52,San-Pédro,13,0
2041-05-20,4092,dépôt,156,San-Pédro,23,0
2041-03-30,7763,paiement,177,San-Pédro,24,0
2036-12-09,8194,dépôt,88,Yamoussoukro,18,1
2025-05-14,1504,dépôt,6,San-Pédro,4,0
2043-09-22,5611,retrait,199,Abidjan,18,0
2041-07-23,925,dépôt,130,Bouaké,10,1
2033-02-25,114,dépôt,136,San-Pédro,2,0
2044-09-23,9482,retrait,128,Abidjan,1,0
2024-01-07,9297,dépôt,143,San-Pédro,9,1
2032-07-09,3529,retrait,199,Abidjan,22,0
2029-07-17,664,dépôt,61,Yamoussoukro,5,1
2040-04-19,288,retrait,62,Yamoussoukro,9,0
2040-03-16,8744,retrait,26,Abidjan,11,0
2038-07-04,1852,dépôt,146,Bouaké,27,0
2035-04-15,8999,retrait,74,Bouaké,18,0
2043-12-31,761,dépôt,13,Bouaké,22,0
2026-09-22,6339,dépôt,110,San-Pédro,7,0
2025-06-30,8174,paiement,176,San-Pédro,17,0
2037-01-28,1216,dépôt,146,San-Pédro,9,0
2034-10-05,5050,dépôt,13,Yamoussoukro,23,0
2044-11-02,6013,paiement,179,Abidjan,2,0
2035-08-08,876,dépôt,190,Bouaké,21,1
2025-08-22,427,retrait,99,San-Pédro,24,0
2026-11-24,8110,dépôt,91,San-Pédro,5,1
2023-05-03,755,paiement,68,Bouaké,6,0
2024-04-24,5905,paiement,180,Abidjan,2,0
2024-10-24,9868,dépôt,112,San-Pédro,19,1
2041-04-28,5254,retrait,87,Bouaké,25,0
2028-12-29,3878,dépôt,113,Bouaké,9,0
2037-04-11,5090,paiement,164,San-Pédro,7,0
2028-11-01,1024,retrait,1,Bouaké,26,0
2024-03-15,2112,dépôt,49,Yamoussoukro,6,1
2026-10-11,9973,retrait,155,San-Pédro,1,1
2026-12-14,8952,dépôt,159,Bouaké,25,1
2034-12-28,6060,paiement,162,San-Pédro,4,0
2034-11-14,6039,retrait,13,Bouaké,21,0
2027-01-17,4900,paiement,176,Yamoussoukro,23,0
2041-06-24,7767,retrait,137,Yamoussoukro,20,1
2026-03-19,6049,dépôt,80,Yamoussoukro,29,0
2035-06-01,898,retrait,29,Abidjan,11,0
2037-10-23,5005,dépôt,56,San-Pédro,6,0
2029-09-12,6536,retrait,196,San-Pédro,27,0
2033-10-23,3799,paiement,100,Bouaké,16,0
2031-06-13,9868,dépôt,199,Yamoussoukro,27,1
2023-10-07,5119,retrait,94,Yamoussoukro,6,0
2030-01-24,5445,dépôt,83,Abidjan,18,0
2035-08-31,9903,dépôt,39,San-Pédro,13,0
2026-01-06,6874,dépôt,81,Bouaké,5,0
2040-01-16,7620,dépôt,189,Abidjan,12,0
2027-08-22,8113,paiement,162,Yamoussoukro,21,0
2028-11-12,5998,retrait,81,Yamoussoukro,25,1
2032-01-31,8898,retrait,178,Bouaké,20,0
2029-08-20,3486,dépôt,167,San-Pédro,18,0
2040-03-17,715,paiement,44,Bouaké,18,0
2036-11-18,250,paiement,61,Abidjan,8,0
2024-07-31,1389,paiement,107,Yamoussoukro,20,0
2023-03-01,5563,dépôt,50,Yamoussoukro,1,0
2025-02-26,5608,paiement,18,Yamoussoukro,2,0
2029-12-18,7804,dépôt,64,San-Pédro,5,1
2038-12-19,3172,retrait,196,Abidjan,17,0
2036-12-26,5469,paiement,135,Abidjan,4,0
2034-10-14,8792,retrait,159,Bouaké,27,0
2042-05-25,2243,retrait,127,Yamoussoukro,2,0
2037-09-04,7685,dépôt,76,Bouaké,1,1
2043-07-26,724,retrait,136,Yamoussoukro,16,0
2043-09-06,9424,dépôt,118,Yamoussoukro,4,0
2033-09-12,1869,retrait,70,Yamoussoukro,19,1
2043-07-12,5453,retrait,111,Abidjan,28,0
2040-07-13,6498,paiement,34,Yamoussoukro,12,0
2037-02-19,3803,retrait,178,Bouaké,16,0
2041-08-07,3671,paiement,182,Abidjan,19,0
2023-07-04,580,retrait,61,Abidjan,3,0
2029-10-06,238,dépôt,132,San-Pédro,15,1
2029-11-20,6079,dépôt,60,San-Pédro,5,1
2024-02-25,2903,retrait,112,San-Pédro,14,1
2024-07-07,4750,dépôt,56,Yamoussoukro,7,0
2026-10-29,1889,dépôt,191,Abidjan,27,0
2042-08-05,1483,dépôt,175,Yamoussoukro,3,1
2029-08-04,3193,dépôt,118,Bouaké,12,0
2041-09-11,7312,dépôt,198,Bouaké,8,0
2027-10-27,1860,retrait,67,San-Pédro,26,0
2043-08-05,8927,paiement,73,Abidjan,18,0
2023-10-25,9886,paiement,175,Yamoussoukro,11,1
2024-03-19,9986,paiement,91,Yamoussoukro,14,0
2032-09-08,3563,retrait,17,Bouaké,5,0
2026-01-24,4821,dépôt,189,San-Pédro,3,0
2030-04-27,5627,paiement,157,Yamoussoukro,15,1
2030-02-18,1361,retrait,193,Abidjan,4,1
2028-04-05,5915,retrait,33,San-Pédro,7,1
2024-10-17,797,paiement,129,Abidjan,11,1
2035-11-22,4085,dépôt,92,Abidjan,4,0
2038-02-22,4051,retrait,172,Bouaké,29,0
2031-05-02,3744,dépôt,120,Abidjan,23,1
2034-08-10,4168,paiement,199,Abidjan,12,0
2039-12-26,6184,retrait,194,Bouaké,22,0
2034-02-02,961,retrait,179,Bouaké,28,1
2041-05-10,6039,retrait,131,San-Pédro,22,0
2040-01-12,312,dépôt,110,Abidjan,13,0
2024-07-12,5071,dépôt,118,Bouaké,16,0
2041-06-14,2880,paiement,10,Bouaké,10,1
2026-10-03,8162,paiement,160,Abidjan,24,0
2025-06-26,7925,paiement,40,Yamoussoukro,12,1
2033-12-24,2208,paiement,192,Bouaké,9,0
2026-12-04,3475,retrait,17,Yamoussoukro,22,1
2044-05-08,9996,dépôt,74,Abidjan,14,0
2035-01-30,6713,dépôt,157,Yamoussoukro,12,0
2036-10-07,2118,paiement,123,Yamoussoukro,25,0
2039-05-01,6578,paiement,97,San-Pédro,13,0
2025-07-15,5986,paiement,2,Abidjan,15,0
2031-10-02,3983,retrait,64,Yamoussoukro,8,0
2023-01-16,6529,paiement,75,San-Pédro,6,0
2042-10-28,2133,dépôt,96,San-Pédro,28,0
2042-12-13,1699,dépôt,81,Yamoussoukro,10,1
2038-08-12,1569,retrait,194,Yamoussoukro,11,0
2026-03-07,8698,paiement,70,San-Pédro,4,0
2032-10-30,3297,dépôt,122,San-Pédro,24,0
2034-08-18,9241,retrait,127,Bouaké,9,0
2043-01-19,8241,dépôt,157,Abidjan,1,0
2036-07-05,6243,retrait,58,San-Pédro,16,0
2038-04-19,5970,dépôt,20,Abidjan,15,0
2033-09-27,4820,dépôt,5,Bouaké,26,0
2026-09-24,8384,retrait,6,San-Pédro,25,1
2026-04-27,6674,retrait,103,Yamoussoukro,29,0
2028-02-20,201,paiement,111,Bouaké,26,0
2029-11-22,8715,paiement,194,Abidjan,17,0
2031-04-23,9317,paiement,109,San-Pédro,26,0
2040-01-13,5233,paiement,15,Abidjan,25,0
2043-01-29,508,paiement,126,Yamoussoukro,6,0
2026-03-16,8120,retrait,63,Bouaké,12,0
2040-04-30,8267,paiement,159,Abidjan,9,0
2040-11-06,3273,retrait,127,Bouaké,14,0
2033-08-28,2111,retrait,92,Bouaké,1,0
2028-01-08,292,retrait,41,San-Pédro,18,0
2036-08-31,2358,retrait,52,Yamoussoukro,16,1
2028-02-03,3697,retrait,135,Abidjan,12,0
2031-10-10,8836,dépôt,28,Abidjan,8,0
2033-12-26,1181,paiement,131,Abidjan,7,1
2034-06-22,9030,retrait,107,Abidjan,23,0
2033-03-04,9040,dépôt,157,Abidjan,23,0
2038-08-29,6121,dépôt,162,San-Pédro,13,0
2024-01-23,4930,dépôt,166,Abidjan,19,1
2036-12-29,2962,retrait,32,Bouaké,21,1
2025-10-29,8691,dépôt,179,San-Pédro,13,0
2038-01-04,1184,dépôt,163,Yamoussoukro,3,1
2040-06-24,9627,dépôt,34,San-Pédro,13,0
2033-07-01,9284,paiement,11,San-Pédro,7,1
2037-04-09,1653,retrait,56,San-Pédro,12,1
2025-07-20,8397,dépôt,96,San-Pédro,1,0
2034-08-06,2806,dépôt,139,Bouaké,12,1
2024-11-22,5423,dépôt,102,San-Pédro,24,0
2028-03-06,6643,paiement,137,Yamoussoukro,3,0
2033-04-15,4560,paiement,166,Yamoussoukro,13,1
2034-11-11,7665,paiement,154,Bouaké,15,0
2040-06-01,7000,dépôt,165,Abidjan,18,0
2029-10-28,1570,paiement,22,San-Pédro,7,0
2041-07-14,2715,retrait,23,Yamoussoukro,14,0
2023-02-14,6371,dépôt,126,Bouaké,3,0
2037-09-06,1243,paiement,23,Yamoussoukro,18,0
2029-03-13,1749,retrait,103,Yamoussoukro,22,1
2042-04-28,4548,retrait,165,San-Pédro,3,0
2032-04-18,6430,paiement,145,Abidjan,12,0
2036-10-19,3744,paiement,68,Yamoussoukro,7,0
2031-04-03,2265,retrait,28,San-Pédro,19,0
2027-08-11,9488,paiement,29,Yamoussoukro,9,0
2039-05-11,983,dépôt,101,Yamoussoukro,11,1
2044-07-01,4621,dépôt,156,Bouaké,20,0
2023-03-05,9866,retrait,84,Yamoussoukro,19,1
2032-06-21,1459,paiement,144,Yamoussoukro,22,0
2036-02-25,4975,paiement,180,Yamoussoukro,15,0
2032-05-17,6365,paiement,113,Abidjan,28,0
2023-08-16,9875,paiement,42,San-Pédro,7,0
2034-04-18,5646,retrait,167,Abidjan,19,0
2036-09-23,3443,paiement,21,San-Pédro,25,0
2037-10-02,6396,retrait,53,Abidjan,3,1
2043-02-14,2429,retrait,2,Abidjan,27,1
2025-08-27,3084,dépôt,41,Bouaké,3,0
2027-12-11,6971,retrait,190,San-Pédro,9,1
2034-07-12,3051,retrait,9,San-Pédro,25,0
2032-05-05,5386,retrait,142,Bouaké,11,0
2034-08-16,9622,dépôt,127,Yamoussoukro,3,1
2038-07-22,2955,paiement,84,Yamoussoukro,14,0
2030-05-22,2838,retrait,143,San-Pédro,18,0
2041-08-18,8785,paiement,104,Abidjan,9,1
2028-02-04,6504,retrait,55,San-Pédro,9,0
2033-11-22,5561,paiement,122,Abidjan,22,0
2037-01-15,4876,dépôt,74,Yamoussoukro,29,0
2044-09-24,2611,retrait,143,Bouaké,17,1
2030-10-04,2781,dépôt,195,San-Pédro,1,1
2023-09-10,9712,dépôt,32,Abidjan,28,1
2033-06-12,6614,paiement,22,San-Pédro,10,0
2044-11-20,6152,dépôt,197,San-Pédro,10,0
2027-11-25,3683,dépôt,133,San-Pédro,6,0
2041-02-04,6188,dépôt,105,San-Pédro,4,0
2028-08-21,6003,paiement,154,Yamoussoukro,7,1
2041-11-21,1662,dépôt,82,Yamoussoukro,14,0
2030-10-26,1876,dépôt,2,Yamoussoukro,22,0
2038-10-30,5137,retrait,177,Abidjan,21,0
2028-03-17,6862,paiement,142,Abidjan,27,1
2028-10-20,6515,retrait,41,Abidjan,11,1
2039-03-03,2866,retrait,52,Abidjan,6,0
2030-05-07,7682,paiement,154,Abidjan,27,0
2041-07-30,8035,retrait,49,Yamoussoukro,8,0
2038-02-18,1301,dépôt,56,Yamoussoukro,8,0
2035-07-04,2699,dépôt,1,San-Pédro,11,1
2023-03-17,3923,retrait,124,San-Pédro,25,0
2042-01-17,3397,retrait,45,Bouaké,22,0
2024-03-06,1067,paiement,86,Yamoussoukro,17,0
2034-03-11,4478,retrait,185,San-Pédro,17,1
2035-02-21,1933,paiement,154,Bouaké,15,0
2044-05-17,6733,dépôt,169,Yamoussoukro,9,0
2033-02-27,4048,dépôt,176,San-Pédro,22,1
2038-08-20,1152,retrait,36,Bouaké,29,0
2037-08-15,2429,dépôt,179,Bouaké,7,0
2041-01-17,306,dépôt,82,Bouaké,27,0
2029-04-20,3109,retrait,81,San-Pédro,13,0
2036-09-28,1014,dépôt,54,San-Pédro,2,0
2023-08-29,6700,retrait,73,San-Pédro,7,0
2025-02-22,9551,retrait,147,Abidjan,26,0
2026-09-16,1012,dépôt,47,Bouaké,1,0
2035-03-15,5629,paiement,83,Yamoussoukro,21,0
2025-09-04,6894,paiement,106,Yamoussoukro,13,0
2025-03-20,1066,retrait,38,Bouaké,19,0
2028-12-08,800,dépôt,181,Yamoussoukro,28,0
2027-05-19,5800,retrait,67,Yamoussoukro,23,1
2041-08-21,5858,dépôt,130,Yamoussoukro,22,1
2031-07-25,7382,retrait,52,Yamoussoukro,2,0
2027-06-09,5374,retrait,75,San-Pédro,5,1
2030-09-19,713,paiement,51,Bouaké,5,0
2027-01-22,8589,retrait,43,San-Pédro,19,0
2038-02-28,7509,retrait,156,Abidjan,11,1
2027-12-07,6292,paiement,124,Yamoussoukro,23,1
2028-09-26,2370,dépôt,49,San-Pédro,20,1
2042-03-26,8639,retrait,71,Bouaké,2,0
2026-09-19,5317,dépôt,97,Abidjan,1,0
2037-06-22,8414,dépôt,45,Bouaké,27,1
2035-10-19,1629,retrait,154,Abidjan,2,0
2030-11-19,3604,paiement,104,Yamoussoukro,28,0
2033-07-29,7886,paiement,154,Abidjan,18,0
2031-09-20,8524,dépôt,101,Yamoussoukro,1,0
2041-04-22,4854,dépôt,142,San-Pédro,16,1
2031-08-21,223,paiement,183,San-Pédro,4,0
2039-08-14,4218,paiement,57,Bouaké,5,0
2031-12-05,4768,dépôt,78,Abidjan,20,1
2044-09-30,3403,paiement,9,Abidjan,16,1
2023-01-30,4061,dépôt,64,San-Pédro,26,1
2043-11-11,9686,paiement,175,San-Pédro,22,0
2031-06-26,2670,paiement,39,Bouaké,22,0
2025-12-28,8278,paiement,8,San-Pédro,23,1
2023-05-05,5840,retrait,93,San-Pédro,15,0
2034-08-02,8037,paiement,175,San-Pédro,26,0
2039-01-01,599,paiement,101,Yamoussoukro,6,1
2031-04-05,5905,paiement,57,Yamoussoukro,23,0
2036-05-29,372,dépôt,112,San-Pédro,27,1
2029-04-17,5113,dépôt,17,Bouaké,1,0
2036-12-11,8424,retrait,168,Abidjan,18,0
2027-04-03,8435,retrait,121,San-Pédro,23,0
2041-08-25,7632,retrait,190,Bouaké,3,1
2024-08-21,8260,retrait,62,Bouaké,21,1
2037-02-23,4135,dépôt,34,Yamoussoukro,14,0
2026-11-17,9233,dépôt,9,San-Pédro,22,0
2033-02-03,8333,paiement,175,Yamoussoukro,13,0
2034-04-21,8373,retrait,191,Bouaké,28,0
2035-11-20,936,paiement,109,San-Pédro,10,0
2038-04-05,3671,paiement,65,Yamoussoukro,16,0
2029-01-06,2136,retrait,12,San-Pédro,21,1
2033-08-16,3633,retrait,187,Bouaké,24,0
2035-05-14,6480,retrait,183,Abidjan,6,1
2043-06-06,8415,paiement,32,San-Pédro,22,0
2025-03-19,2333,retrait,91,Bouaké,18,0
2044-02-20,5008,retrait,151,Abidjan,21,0
2025-08-16,2262,retrait,126,Bouaké,7,0
2036-08-24,3850,retrait,104,Abidjan,12,0
2035-12-31,5525,dépôt,116,Bouaké,26,0
2025-03-21,7538,dépôt,5,San-Pédro,20,0
2025-04-14,5911,retrait,12,San-Pédro,26,1
2039-10-04,5070,dépôt,63,San-Pédro,18,1
2030-01-20,8683,dépôt,89,Bouaké,21,0
